dataset,sample_id,clean_text,noisy_text,label,noise_type,severity,word_count,token_count,sigma_prime,alpha,oov_rate,clean_pred,noisy_pred,clean_score,noisy_score,delta_p,failure_label
sst2,118,", you 'll swear that you 've seen it all before , even if you 've never come within a mile of the longest yard . ",", You 'LL swear THaT You 'Ve seEn it ALL BEfOre , EVeN if yOu 'vE NevEr cOme Within A milE of ThE loNGeST yaRD . ",0,random_case_flip,0.3,26,51,1.9615384615384612,0.4901960784313725,0.6862745098039216,positive,unknown,0.0,0.0,0.0,0
sst2,119,soon-to-be-forgettable '' section ,sooj-to-be-forgettable '' swction ,0,keyboard_proximity,0.05,3,14,4.666666666666667,0.2142857142857142,0.2142857142857142,negative,negative,1.0,1.0,0.0,0
sst2,119,soon-to-be-forgettable '' section ,wooh-to-be-corgettable '' srctuon ,0,keyboard_proximity,0.15,3,17,5.666666666666667,0.3529411764705882,0.2941176470588235,negative,negative,1.0,1.0,0.0,0
sst2,119,soon-to-be-forgettable '' section ,aolb-ro-br-dorgettabpe '' sddtipn ,0,keyboard_proximity,0.3,3,19,6.333333333333333,0.4210526315789473,0.3157894736842105,negative,unknown,1.0,0.0,1.0,1
sst2,119,soon-to-be-forgettable '' section ,soon-7o-be-forgettable '' secti0n ,0,homoglyph,0.05,3,16,5.333333333333333,0.5,0.0625,negative,positive,1.0,0.0,1.0,1
sst2,119,soon-to-be-forgettable '' section ,5oon-7o-be-f0r9ettable '' secti0n ,0,homoglyph,0.15,3,21,7.0,0.6190476190476191,0.1428571428571428,negative,negative,1.0,1.0,0.0,0
sst2,119,soon-to-be-forgettable '' section ,500n-7o-be-f0r9e77able '' 5ecti0n ,0,homoglyph,0.3,3,27,9.0,0.7407407407407407,0.074074074074074,negative,negative,1.0,1.0,0.0,0
sst2,119,soon-to-be-forgettable '' section ,soonn-to-be-forgettable '' seection ,0,char_repetition,0.05,3,14,4.666666666666667,0.2857142857142857,0.0714285714285714,negative,negative,1.0,1.0,0.0,0
sst2,119,soon-to-be-forgettable '' section ,ssoonn-to-be-fforgettable '' seectiion ,0,char_repetition,0.15,3,19,6.333333333333333,0.3157894736842105,0.2105263157894736,negative,negative,1.0,1.0,0.0,0
sst2,119,soon-to-be-forgettable '' section ,ssooonn-tto-bee-fforgettablle '' seecctioon ,0,char_repetition,0.3,3,21,7.0,0.238095238095238,0.4761904761904761,negative,negative,1.0,1.0,0.0,0
sst2,119,soon-to-be-forgettable '' section ,soo-to-be-forgettable '' sction ,0,char_deletion,0.05,3,14,4.666666666666667,0.3571428571428571,0.0714285714285714,negative,negative,1.0,1.0,0.0,0
sst2,119,soon-to-be-forgettable '' section ,oo-to-be-orgettable '' scton ,0,char_deletion,0.15,3,15,5.0,0.4,0.0666666666666666,negative,negative,1.0,1.0,0.0,0
sst2,119,soon-to-be-forgettable '' section ,o-o-b-orgettabe '' stin ,0,char_deletion,0.3,3,14,4.666666666666667,0.5,0.0714285714285714,negative,unknown,1.0,0.0,1.0,1
sst2,119,soon-to-be-forgettable '' section ,soon-to-be-forgettable '' s ection ,0,intra_word_whitespace,0.05,4,14,3.5,0.3571428571428571,0.0714285714285714,negative,negative,1.0,1.0,0.0,0
sst2,119,soon-to-be-forgettable '' section ,soon-to-be-forgettable '' s ection ,0,intra_word_whitespace,0.15,4,14,3.5,0.3571428571428571,0.0714285714285714,negative,negative,1.0,1.0,0.0,0
sst2,119,soon-to-be-forgettable '' section ,soon-to-b e-forgettable '' s ection ,0,intra_word_whitespace,0.3,5,15,3.0,0.4666666666666667,0.0666666666666666,negative,unknown,1.0,0.0,1.0,1
sst2,119,soon-to-be-forgettable '' section ,sooN-to-be-forgettable '' sEction ,0,random_case_flip,0.05,3,16,5.333333333333333,0.4375,0.1875,negative,positive,1.0,0.0,1.0,1
sst2,119,soon-to-be-forgettable '' section ,SooN-to-be-Forgettable '' sEctIon ,0,random_case_flip,0.15,3,18,6.0,0.4444444444444444,0.3333333333333333,negative,positive,1.0,0.0,1.0,1
sst2,119,soon-to-be-forgettable '' section ,SoON-To-bE-ForgettabLe '' sECtiOn ,0,random_case_flip,0.3,3,18,6.0,0.3333333333333333,0.5555555555555556,negative,negative,1.0,1.0,0.0,0
sst2,120,as a dentist 's waiting room ,as a dentist 's waiting roim ,0,keyboard_proximity,0.05,6,10,1.6666666666666667,0.3,0.1,positive,negative,0.0,1.0,-1.0,0
sst2,120,as a dentist 's waiting room ,ws a eentizt 's waiting ropm ,0,keyboard_proximity,0.15,6,13,2.1666666666666665,0.5384615384615384,0.2307692307692307,positive,unknown,0.0,0.0,0.0,0
sst2,120,as a dentist 's waiting room ,zx a crntuat 's eaitinf roim ,0,keyboard_proximity,0.3,6,15,2.5,0.4666666666666667,0.5333333333333333,positive,negative,0.0,1.0,-1.0,0
sst2,120,as a dentist 's waiting room ,as a d3ntist 's waiting room ,0,homoglyph,0.05,6,11,1.8333333333333333,0.4545454545454545,0.0909090909090909,positive,positive,0.0,0.0,0.0,0
sst2,120,as a dentist 's waiting room ,@s a d3n7ist 's wai7ing room ,0,homoglyph,0.15,6,16,2.6666666666666665,0.6875,0.125,positive,positive,0.0,0.0,0.0,0
sst2,120,as a dentist 's waiting room ,@5 @ d3n7ist '5 wai7in9 ro0m ,0,homoglyph,0.3,6,19,3.1666666666666665,0.7368421052631579,0.2105263157894736,positive,unknown,0.0,0.0,0.0,0
sst2,120,as a dentist 's waiting room ,as a dentist 's waiting rooom ,0,char_repetition,0.05,6,10,1.6666666666666667,0.3,0.2,positive,positive,0.0,0.0,0.0,0
sst2,120,as a dentist 's waiting room ,aas a ddentisst 's waiting rooom ,0,char_repetition,0.15,6,14,2.333333333333333,0.4285714285714285,0.2142857142857142,positive,unknown,0.0,0.0,0.0,0
sst2,120,as a dentist 's waiting room ,aass a ddeentiisst 's wwaitingg rooom ,0,char_repetition,0.3,6,17,2.833333333333333,0.4117647058823529,0.4117647058823529,positive,positive,0.0,0.0,0.0,0
sst2,120,as a dentist 's waiting room ,as a dentist 's waiting rom ,0,char_deletion,0.05,6,9,1.5,0.3333333333333333,0.0,positive,positive,0.0,0.0,0.0,0
sst2,120,as a dentist 's waiting room ,s a entit 's waiting rom ,0,char_deletion,0.15,6,9,1.5,0.4444444444444444,0.1111111111111111,positive,unknown,0.0,0.0,0.0,0
sst2,120,as a dentist 's waiting room , a ntt 's aitin rom ,0,char_deletion,0.3,5,10,2.0,0.5,0.1,positive,unknown,0.0,0.0,0.0,0
sst2,120,as a dentist 's waiting room ,a s a dentist 's waiting room ,0,intra_word_whitespace,0.05,7,10,1.4285714285714286,0.5,0.0,positive,positive,0.0,0.0,0.0,0
sst2,120,as a dentist 's waiting room ,a s a dentist 's waiting room ,0,intra_word_whitespace,0.15,7,10,1.4285714285714286,0.5,0.0,positive,positive,0.0,0.0,0.0,0
sst2,120,as a dentist 's waiting room ,a s a dentist 's waiting r oom ,0,intra_word_whitespace,0.3,8,12,1.5,0.5833333333333334,0.0,positive,positive,0.0,0.0,0.0,0
sst2,120,as a dentist 's waiting room ,as a dentist 's waiting roOm ,0,random_case_flip,0.05,6,10,1.6666666666666667,0.3,0.2,positive,positive,0.0,0.0,0.0,0
sst2,120,as a dentist 's waiting room ,As a DentiSt 's waiting roOm ,0,random_case_flip,0.15,6,11,1.8333333333333333,0.3636363636363636,0.5454545454545454,positive,positive,0.0,0.0,0.0,0
sst2,120,as a dentist 's waiting room ,AS a DEntISt 's WaitinG roOm ,0,random_case_flip,0.3,6,14,2.333333333333333,0.4285714285714285,0.6428571428571429,positive,positive,0.0,0.0,0.0,0
sst2,121,"downbeat , period-perfect biopic hammers home a heavy-handed moralistic message ","dowhbeat , period-oerfect biopic hammwrs hime a heavy-handed moralistic message ",0,keyboard_proximity,0.05,10,25,2.5,0.36,0.16,negative,positive,1.0,0.0,1.0,1
sst2,121,"downbeat , period-perfect biopic hammers home a heavy-handed moralistic message ","dowbbdqt , oeriod-lerfect biopic hammwrs bime a heavu-hanced moralistic kessagr ",0,keyboard_proximity,0.15,10,31,3.1,0.3870967741935484,0.4193548387096774,negative,unknown,1.0,0.0,1.0,1
sst2,121,"downbeat , period-perfect biopic hammers home a heavy-handed moralistic message ","dlqhbrzt , oerilr-lerfect biopic gammsds ylms q heavg-hanxed mlralustic jeesqgw ",0,keyboard_proximity,0.3,10,38,3.8,0.3947368421052631,0.5789473684210527,negative,negative,1.0,1.0,0.0,0
sst2,121,"downbeat , period-perfect biopic hammers home a heavy-handed moralistic message ","down6eat , peri0d-perfect biopic h@mmer5 home a heavy-handed moralistic message ",0,homoglyph,0.05,10,28,2.8,0.4642857142857143,0.1785714285714285,negative,negative,1.0,1.0,0.0,0
sst2,121,"downbeat , period-perfect biopic hammers home a heavy-handed moralistic message ","down63at , per10d-p3rfect biop1c h@mmer5 home a h3avy-h@nded moral1stic mess@ge ",0,homoglyph,0.15,10,41,4.1,0.5853658536585366,0.3170731707317073,negative,negative,1.0,1.0,0.0,0
sst2,121,"downbeat , period-perfect biopic hammers home a heavy-handed moralistic message ","d0wn63@t , per10d-p3rfect bi0p1c h@mm3r5 h0me @ h3@vy-h@nd3d mor@l1st1c mess@93 ",0,homoglyph,0.3,10,54,5.4,0.7777777777777778,0.3518518518518518,negative,negative,1.0,1.0,0.0,0
sst2,121,"downbeat , period-perfect biopic hammers home a heavy-handed moralistic message ","downnbeat , period-pperfect biopic hammeers hoome a heavy-handed moralistic message ",0,char_repetition,0.05,10,24,2.4,0.25,0.1666666666666666,negative,negative,1.0,1.0,0.0,0
sst2,121,"downbeat , period-perfect biopic hammers home a heavy-handed moralistic message ","downnbeeaat , pperiod-pperfect biopic hammeers hhoome a heavyy-handded moralistic mmessagee ",0,char_repetition,0.15,10,31,3.1,0.3548387096774194,0.3225806451612903,negative,negative,1.0,1.0,0.0,0
sst2,121,"downbeat , period-perfect biopic hammers home a heavy-handed moralistic message ","doowwnnbeeaat , pperioodd-pperfect biopic hhammeerrs hhoomee aa heavyy-handded mooraliistic mmesssaagee ",0,char_repetition,0.3,10,43,4.3,0.3255813953488372,0.3953488372093023,negative,negative,1.0,1.0,0.0,0
sst2,121,"downbeat , period-perfect biopic hammers home a heavy-handed moralistic message ","dowbeat , period-erfect biopic hammrs hme a heavy-handed moralistic message ",0,char_deletion,0.05,10,22,2.2,0.2727272727272727,0.1363636363636363,negative,negative,1.0,1.0,0.0,0
sst2,121,"downbeat , period-perfect biopic hammers home a heavy-handed moralistic message ","dowbt , eriod-erfect biopic hammrs me a heav-haned moralistic essag ",0,char_deletion,0.15,10,24,2.4,0.2083333333333333,0.375,negative,negative,1.0,1.0,0.0,0
sst2,121,"downbeat , period-perfect biopic hammers home a heavy-handed moralistic message ","dbt , eri-erfect biopic amms m  heav-haned mralstic esg ",0,char_deletion,0.3,9,25,2.7777777777777777,0.32,0.36,negative,unknown,1.0,0.0,1.0,1
sst2,121,"downbeat , period-perfect biopic hammers home a heavy-handed moralistic message ","downbeat , p eriod-perfect biopic hammers home a heavy-handed moralistic message ",0,intra_word_whitespace,0.05,11,23,2.090909090909091,0.2608695652173913,0.0869565217391304,negative,negative,1.0,1.0,0.0,0
sst2,121,"downbeat , period-perfect biopic hammers home a heavy-handed moralistic message ","dow nbeat , period-perfe ct biopic hammers home a heavy-handed moralistic message ",0,intra_word_whitespace,0.15,12,24,2.0,0.3333333333333333,0.125,negative,negative,1.0,1.0,0.0,0
sst2,121,"downbeat , period-perfect biopic hammers home a heavy-handed moralistic message ","do wnbeat , peri od-perfect biopi c hammers home a he avy-handed moralistic m essage ",0,intra_word_whitespace,0.3,15,31,2.066666666666667,0.3870967741935484,0.1612903225806451,negative,negative,1.0,1.0,0.0,0
sst2,121,"downbeat , period-perfect biopic hammers home a heavy-handed moralistic message ","dowNbeat , period-Perfect biopic hammErs hOme a heavy-handed moralistic message ",0,random_case_flip,0.05,10,25,2.5,0.36,0.28,negative,negative,1.0,1.0,0.0,0
sst2,121,"downbeat , period-perfect biopic hammers home a heavy-handed moralistic message ","dowNbEAt , Period-Perfect biopic hammErs HOme a heavY-hanDed moralistic MessagE ",0,random_case_flip,0.15,10,31,3.1,0.3870967741935484,0.5483870967741935,negative,negative,1.0,1.0,0.0,0
sst2,121,"downbeat , period-perfect biopic hammers home a heavy-handed moralistic message ","dOWNbEAt , PeriOD-Perfect biopic HammERs HOmE A heavY-hanDed mOralIstic MeSsAgE ",0,random_case_flip,0.3,10,41,4.1,0.5121951219512195,0.6097560975609756,negative,negative,1.0,1.0,0.0,0
sst2,122,imagine ( if possible ) a pasolini film without passion or politics ,inagine ( jf possible ) a pasolini film without paszion or politics ,0,keyboard_proximity,0.05,12,19,1.5833333333333333,0.3157894736842105,0.1578947368421052,unknown,negative,0.0,1.0,-1.0,0
sst2,122,imagine ( if possible ) a pasolini film without passion or politics ,ikaginr ( ur possivke ) q pasolini film without pasziob or pllitics ,0,keyboard_proximity,0.15,12,24,2.0,0.1666666666666666,0.4166666666666667,unknown,unknown,0.0,0.0,0.0,0
sst2,122,imagine ( if possible ) a pasolini film without passion or politics ,ikwgims ( uv possunke ) z pasolini fjlm wighput lasxikb or pplirocs ,0,keyboard_proximity,0.3,12,31,2.583333333333333,0.4193548387096774,0.6129032258064516,unknown,unknown,0.0,0.0,0.0,0
sst2,122,imagine ( if possible ) a pasolini film without passion or politics ,im@gine ( if po5sible ) a paso1ini film without passion or politics ,0,homoglyph,0.05,12,22,1.8333333333333333,0.4090909090909091,0.1818181818181818,unknown,unknown,0.0,0.0,0.0,0
sst2,122,imagine ( if possible ) a pasolini film without passion or politics ,im@gine ( if p055ible ) a p@5o1ini fi1m wi7hout pas5ion or politics ,0,homoglyph,0.15,12,33,2.75,0.6363636363636364,0.2424242424242424,unknown,unknown,0.0,0.0,0.0,0
sst2,122,imagine ( if possible ) a pasolini film without passion or politics ,1m@9ine ( if p055ible ) @ p@5011ni fi1m wi7hout p@s5ion 0r poli71c5 ,0,homoglyph,0.3,12,45,3.75,0.7555555555555555,0.2222222222222222,unknown,negative,0.0,1.0,-1.0,0
sst2,122,imagine ( if possible ) a pasolini film without passion or politics ,immagine ( iif possible ) a pasolini film without passsion or politics ,0,char_repetition,0.05,12,19,1.5833333333333333,0.2631578947368421,0.2631578947368421,unknown,unknown,0.0,0.0,0.0,0
sst2,122,imagine ( if possible ) a pasolini film without passion or politics ,immaginee ( iiff possibblle ) aa pasolini film without passsionn or poolitics ,0,char_repetition,0.15,12,27,2.25,0.2962962962962963,0.3333333333333333,unknown,positive,0.0,0.0,0.0,0
sst2,122,imagine ( if possible ) a pasolini film without passion or politics ,immaaginnee ( iiff possiibblle ) aa pasolini fiilm witthoout ppasssioonn or poolittiics ,0,char_repetition,0.3,12,40,3.333333333333333,0.35,0.3,unknown,negative,0.0,1.0,-1.0,0
sst2,122,imagine ( if possible ) a pasolini film without passion or politics ,iagine ( f possible ) a pasolini film without pasion or politics ,0,char_deletion,0.05,12,17,1.4166666666666667,0.2941176470588235,0.1176470588235294,unknown,negative,0.0,1.0,-1.0,0
sst2,122,imagine ( if possible ) a pasolini film without passion or politics ,iagin (  possie )  pasolini film without pasio or plitics ,0,char_deletion,0.15,10,21,2.1,0.1428571428571428,0.1904761904761904,unknown,positive,0.0,0.0,0.0,0
sst2,122,imagine ( if possible ) a pasolini film without passion or politics ,igi (  posse )  pasolini flm wihut asi or plics ,0,char_deletion,0.3,10,22,2.2,0.2727272727272727,0.2272727272727272,unknown,unknown,0.0,0.0,0.0,0
sst2,122,imagine ( if possible ) a pasolini film without passion or politics ,imagine ( i f possible ) a pasolini film without passion or politics ,0,intra_word_whitespace,0.05,13,16,1.2307692307692308,0.3125,0.0,unknown,unknown,0.0,0.0,0.0,0
sst2,122,imagine ( if possible ) a pasolini film without passion or politics ,im agine ( i f possible ) a pasolini film without passion or politics ,0,intra_word_whitespace,0.15,14,18,1.2857142857142858,0.2777777777777778,0.0555555555555555,unknown,unknown,0.0,0.0,0.0,0
sst2,122,imagine ( if possible ) a pasolini film without passion or politics ,im agine ( i f possib le ) a pasolini film wi thout passion or politics ,0,intra_word_whitespace,0.3,16,23,1.4375,0.3043478260869565,0.1739130434782608,unknown,unknown,0.0,0.0,0.0,0
sst2,122,imagine ( if possible ) a pasolini film without passion or politics ,iMagine ( If possible ) a pasolini film without pasSion or politics ,0,random_case_flip,0.05,12,19,1.5833333333333333,0.2631578947368421,0.2105263157894736,unknown,negative,0.0,1.0,-1.0,0
sst2,122,imagine ( if possible ) a pasolini film without passion or politics ,iMaginE ( IF possiBLe ) A pasolini film without pasSioN or pOlitics ,0,random_case_flip,0.15,12,27,2.25,0.4074074074074074,0.4814814814814814,unknown,negative,0.0,1.0,-1.0,0
sst2,122,imagine ( if possible ) a pasolini film without passion or politics ,iMAgiNE ( IF possIBLe ) A pasolini fIlm wiThOut PasSiON or pOliTIcs ,0,random_case_flip,0.3,12,31,2.583333333333333,0.3225806451612903,0.5806451612903226,unknown,unknown,0.0,0.0,0.0,0
sst2,123,suspenseful horror movie ,suspenseful horror movue ,1,keyboard_proximity,0.05,3,7,2.333333333333333,0.0,0.2857142857142857,unknown,unknown,0.0,0.0,0.0,0
sst2,123,suspenseful horror movie ,wusoensecul horror movoe ,1,keyboard_proximity,0.15,3,8,2.6666666666666665,0.125,0.5,unknown,negative,0.0,0.0,0.0,0
sst2,123,suspenseful horror movie ,xusownswgul yorror novue ,1,keyboard_proximity,0.3,3,12,4.0,0.25,0.8333333333333334,unknown,unknown,0.0,0.0,0.0,0
sst2,123,suspenseful horror movie ,suspenseful horror movi3 ,1,homoglyph,0.05,3,8,2.6666666666666665,0.25,0.125,unknown,positive,0.0,1.0,-1.0,0
sst2,123,suspenseful horror movie ,5u5pens3ful horror movi3 ,1,homoglyph,0.15,3,13,4.333333333333333,0.5384615384615384,0.1538461538461538,unknown,negative,0.0,0.0,0.0,0
sst2,123,suspenseful horror movie ,5u5pens3fu1 h0rror m0v13 ,1,homoglyph,0.3,3,19,6.333333333333333,0.6842105263157895,0.2105263157894736,unknown,unknown,0.0,0.0,0.0,0
sst2,123,suspenseful horror movie ,suspenseful horror moviie ,1,char_repetition,0.05,3,8,2.6666666666666665,0.125,0.125,unknown,positive,0.0,1.0,-1.0,0
sst2,123,suspenseful horror movie ,ssusppensefful horror moviie ,1,char_repetition,0.15,3,11,3.6666666666666665,0.0909090909090909,0.5454545454545454,unknown,positive,0.0,1.0,-1.0,0
sst2,123,suspenseful horror movie ,ssusppeenseefful hhorror mmoviie ,1,char_repetition,0.3,3,13,4.333333333333333,0.0769230769230769,0.6923076923076923,unknown,negative,0.0,0.0,0.0,0
sst2,123,suspenseful horror movie ,suspenseful horror move ,1,char_deletion,0.05,3,6,2.0,0.0,0.1666666666666666,unknown,positive,0.0,1.0,-1.0,0
sst2,123,suspenseful horror movie ,usenseul horror move ,1,char_deletion,0.15,3,6,2.0,0.0,0.5,unknown,negative,0.0,0.0,0.0,0
sst2,123,suspenseful horror movie ,usnsul orror ove ,1,char_deletion,0.3,3,8,2.6666666666666665,0.125,0.5,unknown,unknown,0.0,0.0,0.0,0
sst2,123,suspenseful horror movie ,suspenseful horror m ovie ,1,intra_word_whitespace,0.05,4,8,2.0,0.125,0.125,unknown,negative,0.0,0.0,0.0,0
sst2,123,suspenseful horror movie ,suspenseful horror m ovie ,1,intra_word_whitespace,0.15,4,8,2.0,0.125,0.125,unknown,negative,0.0,0.0,0.0,0
sst2,123,suspenseful horror movie ,suspe nseful horror m ovie ,1,intra_word_whitespace,0.3,5,10,2.0,0.2,0.4,unknown,negative,0.0,0.0,0.0,0
sst2,123,suspenseful horror movie ,suspenseful horror movIe ,1,random_case_flip,0.05,3,8,2.6666666666666665,0.25,0.25,unknown,unknown,0.0,0.0,0.0,0
sst2,123,suspenseful horror movie ,SusPenseFul horror movIe ,1,random_case_flip,0.15,3,10,3.333333333333333,0.4,0.6,unknown,unknown,0.0,0.0,0.0,0
sst2,123,suspenseful horror movie ,SusPEnsEFul Horror MovIe ,1,random_case_flip,0.3,3,12,4.0,0.3333333333333333,0.75,unknown,unknown,0.0,0.0,0.0,0
sst2,124,"of bland hotels , highways , parking lots ","ot bland botels , highways , parking lots ",0,keyboard_proximity,0.05,8,11,1.375,0.1818181818181818,0.2727272727272727,positive,positive,0.0,0.0,0.0,0
sst2,124,"of bland hotels , highways , parking lots ","if bland yltels , highways , paekinf lota ",0,keyboard_proximity,0.15,8,15,1.875,0.2666666666666666,0.4,positive,negative,0.0,1.0,-1.0,0
sst2,124,"of bland hotels , highways , parking lots ","if npqnd jitels , highesys , laekint lptw ",0,keyboard_proximity,0.3,8,19,2.375,0.3157894736842105,0.5263157894736842,positive,unknown,0.0,0.0,0.0,0
sst2,124,"of bland hotels , highways , parking lots ","0f bl@nd hotels , highways , parking lots ",0,homoglyph,0.05,8,14,1.75,0.3571428571428571,0.2142857142857142,positive,positive,0.0,0.0,0.0,0
sst2,124,"of bland hotels , highways , parking lots ","0f b1@nd hote15 , highways , parking 1ots ",0,homoglyph,0.15,8,20,2.5,0.55,0.2,positive,negative,0.0,1.0,-1.0,0
sst2,124,"of bland hotels , highways , parking lots ","0f 61@nd hot315 , hi9hw@y5 , parking 107s ",0,homoglyph,0.3,8,27,3.375,0.6666666666666666,0.2592592592592592,positive,unknown,0.0,0.0,0.0,0
sst2,124,"of bland hotels , highways , parking lots ","off bland hhotels , highways , parking lots ",0,char_repetition,0.05,8,12,1.5,0.25,0.1666666666666666,positive,negative,0.0,1.0,-1.0,0
sst2,124,"of bland hotels , highways , parking lots ","oof bland hhootels , highways , parrkingg lotss ",0,char_repetition,0.15,8,18,2.25,0.3888888888888889,0.4444444444444444,positive,negative,0.0,1.0,-1.0,0
sst2,124,"of bland hotels , highways , parking lots ","oof bbllaand hhootels , highwwaays , pparrkingg lootss ",0,char_repetition,0.3,8,25,3.125,0.44,0.48,positive,negative,0.0,1.0,-1.0,0
sst2,124,"of bland hotels , highways , parking lots ","o bland otels , highways , parking lots ",0,char_deletion,0.05,8,11,1.375,0.2727272727272727,0.1818181818181818,positive,unknown,0.0,0.0,0.0,0
sst2,124,"of bland hotels , highways , parking lots ","f bland tels , highways , pakin lot ",0,char_deletion,0.15,8,13,1.625,0.3846153846153846,0.1538461538461538,positive,unknown,0.0,0.0,0.0,0
sst2,124,"of bland hotels , highways , parking lots ","f nd tels , highys , akin lt ",0,char_deletion,0.3,8,13,1.625,0.5384615384615384,0.3076923076923077,positive,unknown,0.0,0.0,0.0,0
sst2,124,"of bland hotels , highways , parking lots ","of bland hotels , highways , parking l ots ",0,intra_word_whitespace,0.05,9,12,1.3333333333333333,0.3333333333333333,0.0833333333333333,positive,negative,0.0,1.0,-1.0,0
sst2,124,"of bland hotels , highways , parking lots ","of bland hotels , highways , parking l ots ",0,intra_word_whitespace,0.15,9,12,1.3333333333333333,0.3333333333333333,0.0833333333333333,positive,negative,0.0,1.0,-1.0,0
sst2,124,"of bland hotels , highways , parking lots ","o f bland hotels , highways , pa rking lot s ",0,intra_word_whitespace,0.3,11,14,1.2727272727272727,0.4285714285714285,0.1428571428571428,positive,positive,0.0,0.0,0.0,0
sst2,124,"of bland hotels , highways , parking lots ","oF bland Hotels , highways , parking lots ",0,random_case_flip,0.05,8,12,1.5,0.3333333333333333,0.25,positive,positive,0.0,0.0,0.0,0
sst2,124,"of bland hotels , highways , parking lots ","Of bland HOtels , highways , paRkinG lotS ",0,random_case_flip,0.15,8,16,2.0,0.375,0.5,positive,positive,0.0,0.0,0.0,0
sst2,124,"of bland hotels , highways , parking lots ","Of BLAnd HOtels , highWAys , PaRkinG lOtS ",0,random_case_flip,0.3,8,20,2.5,0.45,0.65,positive,unknown,0.0,0.0,0.0,0
sst2,125,"look back at civil disobedience , anti-war movements and the power of strong voices . ","looi back at civik disobedience , anti-dar mivements and the power of strong voices . ",1,keyboard_proximity,0.05,15,25,1.6666666666666667,0.16,0.24,unknown,positive,0.0,1.0,-1.0,0
sst2,125,"look back at civil disobedience , anti-war movements and the power of strong voices . ","lool bzxk wt civip disobedience , abti-qar nivements wnd tye power of sgronv voices . ",1,keyboard_proximity,0.15,15,36,2.4,0.4444444444444444,0.3611111111111111,unknown,unknown,0.0,0.0,0.0,0
sst2,125,"look back at civil disobedience , anti-war movements and the power of strong voices . ","llim bwdk st cibjp disobedience , qmti-esr nlvsnenrs znd tge poser od sfrony voixee . ",1,keyboard_proximity,0.3,15,40,2.6666666666666665,0.375,0.45,unknown,negative,0.0,0.0,0.0,0
sst2,125,"look back at civil disobedience , anti-war movements and the power of strong voices . ","l0ok back at c1vil disobedienc3 , anti-war movements and the power of strong voice5 . ",1,homoglyph,0.05,15,27,1.8,0.3333333333333333,0.1851851851851851,unknown,positive,0.0,1.0,-1.0,0
sst2,125,"look back at civil disobedience , anti-war movements and the power of strong voices . ","100k back @7 c1v1l disob3d1enc3 , anti-war movements @nd the power of strong vo1ce5 . ",1,homoglyph,0.15,15,37,2.466666666666667,0.5675675675675675,0.2162162162162162,unknown,positive,0.0,1.0,-1.0,0
sst2,125,"look back at civil disobedience , anti-war movements and the power of strong voices . ","100k back @7 c1v1l diso63d13nc3 , an71-war m0vement5 @nd th3 pow3r of 57r0ng v01c35 . ",1,homoglyph,0.3,15,54,3.6,0.7407407407407407,0.2592592592592592,unknown,unknown,0.0,0.0,0.0,0
sst2,125,"look back at civil disobedience , anti-war movements and the power of strong voices . ","lookk back at civill disobedience , anti-wwar moovements and the power of strong voices . ",1,char_repetition,0.05,15,26,1.7333333333333334,0.1538461538461538,0.2692307692307692,unknown,positive,0.0,1.0,-1.0,0
sst2,125,"look back at civil disobedience , anti-war movements and the power of strong voices . ","lookk baacck aat civill disobedience , annti-wwar mmoovements aand thhe power of sttrongg voices . ",1,char_repetition,0.15,15,37,2.466666666666667,0.2432432432432432,0.4324324324324324,unknown,positive,0.0,1.0,-1.0,0
sst2,125,"look back at civil disobedience , anti-war movements and the power of strong voices . ","looookk baacck aat civviill disobedience , aannti-wwaar mmooveemmentts aand thhe powwer off sttrongg voiccess . ",1,char_repetition,0.3,15,46,3.066666666666667,0.2391304347826087,0.5217391304347826,unknown,positive,0.0,1.0,-1.0,0
sst2,125,"look back at civil disobedience , anti-war movements and the power of strong voices . ","loo back at civi disobedience , anti-ar mvements and the power of strong voices . ",1,char_deletion,0.05,15,25,1.6666666666666667,0.24,0.16,unknown,positive,0.0,1.0,-1.0,0
sst2,125,"look back at civil disobedience , anti-war movements and the power of strong voices . ","loo bk t civi disobedience , ati-ar vements nd te power of sron voices . ",1,char_deletion,0.15,15,27,1.8,0.3703703703703703,0.2592592592592592,unknown,unknown,0.0,0.0,0.0,0
sst2,125,"look back at civil disobedience , anti-war movements and the power of strong voices . ","l bk t ci disobedience , ti-r vens nd te poer o sron voie . ",1,char_deletion,0.3,15,26,1.7333333333333334,0.4230769230769231,0.3076923076923077,unknown,negative,0.0,0.0,0.0,0
sst2,125,"look back at civil disobedience , anti-war movements and the power of strong voices . ","look back at civil disobedience , anti-war movements and the power o f strong voices . ",1,intra_word_whitespace,0.05,16,22,1.375,0.2272727272727272,0.0,unknown,unknown,0.0,0.0,0.0,0
sst2,125,"look back at civil disobedience , anti-war movements and the power of strong voices . ","l ook b ack at civil disobedience , anti-war movements and the power o f strong voices . ",1,intra_word_whitespace,0.15,18,25,1.3888888888888888,0.32,0.04,unknown,unknown,0.0,0.0,0.0,0
sst2,125,"look back at civil disobedience , anti-war movements and the power of strong voices . ","loo k b ack at c ivil di sobedience , anti-war movements and the power o f strong voices . ",1,intra_word_whitespace,0.3,20,28,1.4,0.3571428571428571,0.1785714285714285,unknown,positive,0.0,1.0,-1.0,0
