dataset,sample_id,clean_text,noisy_text,label,noise_type,severity,word_count,token_count,sigma_prime,alpha,oov_rate
svamp,232,During the Arkansas and Texas tech game the Razorback t-shirt shop made $ 60 by selling t-shirts. If they make $ 10 dollars off each t-shirt sold How many t-shirts did they sell?,Furuht rhe Arisjsas ans Yexas fsfn hame ghs Razorbaxl y-short shpo macs $ 60 by swlping t-ajjrts. Jf fhey maoe $ 10 dpllqrw ofc dafh t-syirt sopd How mzby f-ayidyd cid thdu selp?,6,keyboard_proximity,0.3,33,89,2.696969696969697,0.48314606741573035,0.5393258426966292
svamp,232,During the Arkansas and Texas tech game the Razorback t-shirt shop made $ 60 by selling t-shirts. If they make $ 10 dollars off each t-shirt sold How many t-shirts did they sell?,During th3 Arkansas and T3xa5 7ech g@me the Razorback t-sh1rt sh0p made $ 60 by 5elling t-shirts. If they make $ 10 dollars off each t-shirt sold How many t-5hirts did they sell?,6,homoglyph,0.05,33,66,2.0,0.45454545454545453,0.13636363636363635
svamp,232,During the Arkansas and Texas tech game the Razorback t-shirt shop made $ 60 by selling t-shirts. If they make $ 10 dollars off each t-shirt sold How many t-shirts did they sell?,During th3 @rkansas and T3x@5 7ech g@me the Razorback 7-5h1r7 sh0p made $ 60 6y 5e1ling 7-shir75. If they make $ 10 doll@rs off each t-shirt s0ld How many 7-5hir7s did th3y s311?,6,homoglyph,0.15,33,91,2.757575757575758,0.6043956043956044,0.21978021978021978
svamp,232,During the Arkansas and Texas tech game the Razorback t-shirt shop made $ 60 by selling t-shirts. If they make $ 10 dollars off each t-shirt sold How many t-shirts did they sell?,Dur1ng 7h3 @rk@n5@s @nd 73x@5 7ech 9@me the R@2or6ack 7-5h1r7 sh0p m@d3 $ 60 6y 531lin9 7-shir75. If 7h3y make $ 10 d01l@rs off e@ch t-5h1rt s01d H0w many 7-5hir7s d1d 7h3y s311?,6,homoglyph,0.3,33,128,3.878787878787879,0.7421875,0.2734375
svamp,232,During the Arkansas and Texas tech game the Razorback t-shirt shop made $ 60 by selling t-shirts. If they make $ 10 dollars off each t-shirt sold How many t-shirts did they sell?,During tthe Arkansas and Texxas teechh game thee Razorback t-shirt shop madde $ 60 by seelling t-shhirts. If they make $ 10 dollars off each t-shirt soldd How many t-shirts did they sell?,6,char_repetition,0.05,33,61,1.8484848484848484,0.3770491803278688,0.21311475409836064
svamp,232,During the Arkansas and Texas tech game the Razorback t-shirt shop made $ 60 by selling t-shirts. If they make $ 10 dollars off each t-shirt sold How many t-shirts did they sell?,Duriinng tthe Arkkansas and Texas tteecchh ggame thee Razorback t-shirt shopp madde $ 60 by seellling t-sshhiirts. IIf tthey makke $ 10 doollaarss offf each t-shirt sold How manny t-shhirtss did they sell?,6,char_repetition,0.15,33,81,2.4545454545454546,0.38271604938271603,0.37037037037037035
svamp,232,During the Arkansas and Texas tech game the Razorback t-shirt shop made $ 60 by selling t-shirts. If they make $ 10 dollars off each t-shirt sold How many t-shirts did they sell?,DDuriinngg tthe Arkkaannsas andd TTexas tteecchh ggame tthee Razorbacckk tt-shiirt shoopp maddee $ 60 by seellling t-sshhiirts. IIf tthey makke $ 10 doollaarss offf eeacch t-shhirt solld How maanny tt-sshhirrttss ddid theeyy selll?,6,char_repetition,0.3,33,108,3.272727272727273,0.4166666666666667,0.5
svamp,232,During the Arkansas and Texas tech game the Razorback t-shirt shop made $ 60 by selling t-shirts. If they make $ 10 dollars off each t-shirt sold How many t-shirts did they sell?,During he Arkansas and Teas tc game th Razorback t-shirt shop mae $ 60 by slling t-sirts. If they make $ 10 dollars off each t-shirt sol How many t-shirts did they sell?,6,char_deletion,0.05,33,55,1.6666666666666667,0.36363636363636365,0.12727272727272726
svamp,232,During the Arkansas and Texas tech game the Razorback t-shirt shop made $ 60 by selling t-shirts. If they make $ 10 dollars off each t-shirt sold How many t-shirts did they sell?,Durg he Aransas and Texas  ame th Razorback t-shirt sho mae $ 60 by sling t-rts. f hey mae $ 10 dllr of each t-shirt sold How may t-sirt did they sell?,6,char_deletion,0.15,32,60,1.875,0.45,0.31666666666666665
svamp,232,During the Arkansas and Texas tech game the Razorback t-shirt shop made $ 60 by selling t-shirts. If they make $ 10 dollars off each t-shirt sold How many t-shirts did they sell?,ur he Arsas an exas  ame h Razorba -shrt sh ma $ 60 by sling t-rts. f hey mae $ 10 dllr of ah t-sirt sod How my -i id th sel?,6,char_deletion,0.3,32,58,1.8125,0.43103448275862066,0.43103448275862066
svamp,232,During the Arkansas and Texas tech game the Razorback t-shirt shop made $ 60 by selling t-shirts. If they make $ 10 dollars off each t-shirt sold How many t-shirts did they sell?,During the Arkansas an d Texas tech game the Razorback t-shirt shop made $ 60 by selling t-shirts. If they make $ 10 d ollars off each t-shirt sold How many t-shirts did they sell?,6,intra_word_whitespace,0.05,35,55,1.5714285714285714,0.36363636363636365,0.05454545454545454
svamp,232,During the Arkansas and Texas tech game the Razorback t-shirt shop made $ 60 by selling t-shirts. If they make $ 10 dollars off each t-shirt sold How many t-shirts did they sell?,Du ring the Arkansas a nd Texas tech game the Ra zorback t-shirt shop made $ 60 by selling t-shirts. If they make $ 10 do llars off each t-shir t sold How many t-shirts did they sell?,6,intra_word_whitespace,0.15,38,58,1.5263157894736843,0.3275862068965517,0.1206896551724138
svamp,232,During the Arkansas and Texas tech game the Razorback t-shirt shop made $ 60 by selling t-shirts. If they make $ 10 dollars off each t-shirt sold How many t-shirts did they sell?,D uring the Arkansas an d T exas tech game t he Ra zorback t-shirt shop made $ 60 by selling t-shirts. If the y make $ 10 d ollars o ff each t -shirt sold H ow many t-shirts did the y sell?,6,intra_word_whitespace,0.3,44,67,1.5227272727272727,0.4626865671641791,0.208955223880597
svamp,232,During the Arkansas and Texas tech game the Razorback t-shirt shop made $ 60 by selling t-shirts. If they make $ 10 dollars off each t-shirt sold How many t-shirts did they sell?,During The Arkansas and TeXas tEcH game thE Razorback t-shirt shop maDe $ 60 by sElling t-sHirts. If they make $ 10 dollars off each t-shirt solD How many t-shirts did they sell?,6,random_case_flip,0.05,33,63,1.9090909090909092,0.4444444444444444,0.2222222222222222
svamp,232,During the Arkansas and Texas tech game the Razorback t-shirt shop made $ 60 by selling t-shirts. If they make $ 10 dollars off each t-shirt sold How many t-shirts did they sell?,DurINg The ArKansas and Texas TECH Game thE Razorback t-shirt shoP maDe $ 60 by sElLing t-SHIrts. if They maKe $ 10 dOllArS ofF each t-shirt sold How maNy t-sHirtS did they sell?,6,random_case_flip,0.15,33,74,2.242424242424242,0.44594594594594594,0.3918918918918919
svamp,232,During the Arkansas and Texas tech game the Razorback t-shirt shop made $ 60 by selling t-shirts. If they make $ 10 dollars off each t-shirt sold How many t-shirts did they sell?,durING The ArKANsas anD texas TECH Game ThE RazorbaCK T-shIrt shOP maDE $ 60 by sElLing t-SHIrts. if They maKe $ 10 dOllArS ofF EaCh t-sHirt soLd How mANy T-SHiRTS Did thEY selL?,6,random_case_flip,0.3,33,87,2.6363636363636362,0.4482758620689655,0.5402298850574713
svamp,233,Last week Fred had 78 dollars and Jason had 31 dollars. Jason delivered newspapers and now has 57 dollars. Fred washed cars over the weekend and now has 90 dollars. How much money did Jason earn by delivering newspapers?,Last wewk Fred had 78 dollars wnd Jqsin had 31 doplars. Jason delivered newwpapets and now gas 57 dollars. Fred washed cars over the weekend and now has 90 dollars. How much money did Mason earn by ddlivering newdpapers?,26,keyboard_proximity,0.05,39,66,1.6923076923076923,0.30303030303030304,0.21212121212121213
svamp,233,Last week Fred had 78 dollars and Jason had 31 dollars. Jason delivered newspapers and now has 57 dollars. Fred washed cars over the weekend and now has 90 dollars. How much money did Jason earn by delivering newspapers?,Lzst wewm Dred had 78 dollars zjd Jssin had 31 doolare. Nason delivsred nsqepwpees and now jss 57 dollars. Fred wasyed cars over the weekene znd now jas 90 dollars. How muxh money did Hasoh sarn by dwliferijg nwwepapwrs?,26,keyboard_proximity,0.15,39,86,2.2051282051282053,0.36046511627906974,0.3953488372093023
svamp,233,Last week Fred had 78 dollars and Jason had 31 dollars. Jason delivered newspapers and now has 57 dollars. Fred washed cars over the weekend and now has 90 dollars. How much money did Jason earn by delivering newspapers?,Lqst wdwo Crsx had 78 xollars sbe Jsspm had 31 doplwrw. Iason drlkvsred nradpwpeds and hkw jws 57 xollara. Dred dawurd xsrs ovef fhe weekemx wne noq gas 90 clplars. Now mudh mlney did Uasom warn by dsligdrkmg nrsapaodrs?,26,keyboard_proximity,0.3,39,105,2.6923076923076925,0.4380952380952381,0.6
svamp,233,Last week Fred had 78 dollars and Jason had 31 dollars. Jason delivered newspapers and now has 57 dollars. Fred washed cars over the weekend and now has 90 dollars. How much money did Jason earn by delivering newspapers?,Las7 week Fred had 78 doll@rs @nd J@son h@d 31 dollars. Jason del1vered n3wspaper5 and now has 57 dollars. Fred washed cars over the weekend and now has 90 dollars. How much mon3y did Jason earn by deliver1ng newspap3rs?,26,homoglyph,0.05,39,74,1.8974358974358974,0.3918918918918919,0.2702702702702703
svamp,233,Last week Fred had 78 dollars and Jason had 31 dollars. Jason delivered newspapers and now has 57 dollars. Fred washed cars over the weekend and now has 90 dollars. How much money did Jason earn by delivering newspapers?,1as7 w3ek Fred had 78 do11@rs @nd J@son h@d 31 doll@rs. Jas0n de11v3red n3wspaper5 and now has 57 dollar5. Fred wash3d cars 0ver 7h3 week3nd and now has 90 dol1ars. How much mon3y did Ja5on 3@rn by de1iver1n9 new5p@per5?,26,homoglyph,0.15,39,109,2.7948717948717947,0.5412844036697247,0.3211009174311927
svamp,233,Last week Fred had 78 dollars and Jason had 31 dollars. Jason delivered newspapers and now has 57 dollars. Fred washed cars over the weekend and now has 90 dollars. How much money did Jason earn by delivering newspapers?,1a57 w33k Fr3d h@d 78 d011@r5 @nd J@s0n h@d 31 d0ll@r5. J@50n de11v3red n3w5pap3r5 and now h@5 57 d01l@r5. Fred wa5h3d c@r5 0ver 7h3 w3ek3nd @nd now ha5 90 d0l1@rs. How much mon3y d1d J@5on 3@rn by d311v3r1n9 n3w5p@p3r5?,26,homoglyph,0.3,39,156,4.0,0.8012820512820513,0.3333333333333333
svamp,233,Last week Fred had 78 dollars and Jason had 31 dollars. Jason delivered newspapers and now has 57 dollars. Fred washed cars over the weekend and now has 90 dollars. How much money did Jason earn by delivering newspapers?,Last weeek Fred had 78 dollars aand Jaasoon had 31 dolllars. Jason delivered newsspaperrs and now hhas 57 dollars. Fred washed cars over the weekend and now has 90 dollars. How much money did JJason earn by deelivering newsspapers?,26,char_repetition,0.05,39,71,1.8205128205128205,0.28169014084507044,0.2676056338028169
svamp,233,Last week Fred had 78 dollars and Jason had 31 dollars. Jason delivered newspapers and now has 57 dollars. Fred washed cars over the weekend and now has 90 dollars. How much money did Jason earn by delivering newspapers?,Laast weeekk FFred had 78 dollars aannd Jaasoon had 31 dolllarss. JJason deliveered neewwsspaaperrs and now hhaas 57 dollars. Fred washhed cars over the weekendd aand now hhas 90 dollars. How mucch money did JJasonn eearn by deelivverinng neewsspapeers?,26,char_repetition,0.15,39,96,2.4615384615384617,0.3229166666666667,0.4583333333333333
svamp,233,Last week Fred had 78 dollars and Jason had 31 dollars. Jason delivered newspapers and now has 57 dollars. Fred washed cars over the weekend and now has 90 dollars. How much money did Jason earn by delivering newspapers?,Laast weeeekk FFreedd had 78 ddollars aanndd Jaasoonn had 31 dolllaarss. JJason deeliiveered neewwsspaaperrs and nnoow hhaas 57 ddollarss. FFred wwasshheed ccaars overr tthe weekenndd aandd noww hhas 90 ddoolllars. HHow mucch mooney did JJasonn eearn by deelivveeriinng neewwsspappeers?,26,char_repetition,0.3,39,130,3.3333333333333335,0.4,0.5923076923076923
svamp,233,Last week Fred had 78 dollars and Jason had 31 dollars. Jason delivered newspapers and now has 57 dollars. Fred washed cars over the weekend and now has 90 dollars. How much money did Jason earn by delivering newspapers?,Last wek Fred had 78 dollars nd Jsn had 31 dolars. Jason delivered newpapes and now as 57 dollars. Fred washed cars over the weekend and now has 90 dollars. How much money did ason earn by dlivering newpapers?,26,char_deletion,0.05,39,61,1.564102564102564,0.2786885245901639,0.14754098360655737
svamp,233,Last week Fred had 78 dollars and Jason had 31 dollars. Jason delivered newspapers and now has 57 dollars. Fred washed cars over the weekend and now has 90 dollars. How much money did Jason earn by delivering newspapers?,Lst we red had 78 dollars d Jsn had 31 dolar. ason delivred nppes and now s 57 dollars. Fred wased cars over the weeken nd now as 90 dollars. How muh money did aso arn by dlierig nwpaprs?,26,char_deletion,0.15,39,69,1.7692307692307692,0.3188405797101449,0.2608695652173913
svamp,233,Last week Fred had 78 dollars and Jason had 31 dollars. Jason delivered newspapers and now has 57 dollars. Fred washed cars over the weekend and now has 90 dollars. How much money did Jason earn by delivering newspapers?,Lst w r had 78 ollars  Js had 31 dolr. ason dlvred nppes and w s 57 ollar. red ad rs ove he weeke n no as 90 lars. ow muh mney did aso arn by dlirg npars?,26,char_deletion,0.3,38,75,1.9736842105263157,0.4666666666666667,0.41333333333333333
svamp,233,Last week Fred had 78 dollars and Jason had 31 dollars. Jason delivered newspapers and now has 57 dollars. Fred washed cars over the weekend and now has 90 dollars. How much money did Jason earn by delivering newspapers?,Last w eek Fred had 78 dollars and Jas on had 31 dollars. Jason delivered newspapers and now has 57 dollars. Fred washed cars over the weekend and now has 90 dollars. How much money did Jason earn by delivering newspapers?,26,intra_word_whitespace,0.05,41,55,1.3414634146341464,0.2727272727272727,0.03636363636363636
svamp,233,Last week Fred had 78 dollars and Jason had 31 dollars. Jason delivered newspapers and now has 57 dollars. Fred washed cars over the weekend and now has 90 dollars. How much money did Jason earn by delivering newspapers?,Last wee k Fred had 78 dollars a nd J ason h ad 31 dollars. Jason delivered newspapers a nd n ow has 5 7 dollars. Fred washed cars over the weekend and now has 90 dollars. How much money did Jason earn by delivering newspapers?,26,intra_word_whitespace,0.15,46,61,1.326086956521739,0.3442622950819672,0.11475409836065574
svamp,233,Last week Fred had 78 dollars and Jason had 31 dollars. Jason delivered newspapers and now has 57 dollars. Fred washed cars over the weekend and now has 90 dollars. How much money did Jason earn by delivering newspapers?,Las t w eek Fr ed had 78 dolla rs an d Ja son h ad 31 dollars. Jason delivered n ewspapers an d n ow has 5 7 dol lars. Fred washed cars over the weekend and now has 90 dollars. How much money did Jason earn by del ivering newspapers?,26,intra_word_whitespace,0.3,52,73,1.4038461538461537,0.3698630136986301,0.2602739726027397
svamp,233,Last week Fred had 78 dollars and Jason had 31 dollars. Jason delivered newspapers and now has 57 dollars. Fred washed cars over the weekend and now has 90 dollars. How much money did Jason earn by delivering newspapers?,Last weEk Fred had 78 dollars And JAsOn had 31 doLlars. Jason delivered newSpapeRs and now Has 57 dollars. Fred washed cars over the weekend and now has 90 dollars. How much money did jason earn by dElivering newSpapers?,26,random_case_flip,0.05,39,68,1.7435897435897436,0.3235294117647059,0.22058823529411764
svamp,233,Last week Fred had 78 dollars and Jason had 31 dollars. Jason delivered newspapers and now has 57 dollars. Fred washed cars over the weekend and now has 90 dollars. How much money did Jason earn by delivering newspapers?,LAst weEK fred had 78 dollars ANd JAsOn had 31 doLlarS. jason delivEred nEWSpApeRs and now HAs 57 dollars. Fred wasHed cars over the weekenD And now Has 90 dollars. How muCh money did jasoN Earn by dEliVeriNg nEwSpapErs?,26,random_case_flip,0.15,39,94,2.41025641025641,0.4574468085106383,0.48936170212765956
svamp,233,Last week Fred had 78 dollars and Jason had 31 dollars. Jason delivered newspapers and now has 57 dollars. Fred washed cars over the weekend and now has 90 dollars. How much money did Jason earn by delivering newspapers?,LAst wEEK frED had 78 Dollars AND JAsON had 31 doLlArS. jason dElIvEred nEWSpApeRs and NOw HAs 57 DollarS. fred WaSHEd CArs oveR The weekeND AnD noW Has 90 DOLlars. how muCh mOney did jasoN Earn by dEliVErINg nEWSpaPErs?,26,random_case_flip,0.3,39,114,2.923076923076923,0.5087719298245614,0.6228070175438597
svamp,234,Mary is baking a cake. The recipe calls for 12 cups of flour and 13 cups of sugar. She already put in 2 cups of sugar. How many more cups of sugar does she need to add?,Marh is baking a cqke. Yhe recipe cakls dor 12 cyps of flour and 13 cups of sugar. She already put in 2 cups of sygar. How many moee cups of sugar does she need to add?,11,keyboard_proximity,0.05,37,56,1.5135135135135136,0.2857142857142857,0.26785714285714285
svamp,234,Mary is baking a cake. The recipe calls for 12 cups of flour and 13 cups of sugar. She already put in 2 cups of sugar. How many more cups of sugar does she need to add?,Maru us bakinf a fzke. Ghe recipe cskks dor 12 chps of flour and 13 cups of dugar. She alfeady lug in 2 cypx of sigar. Hpw many mofe cups of sugqr doss she heed tk sdd?,11,keyboard_proximity,0.15,37,72,1.945945945945946,0.4305555555555556,0.4027777777777778
svamp,234,Mary is baking a cake. The recipe calls for 12 cups of flour and 13 cups of sugar. She already put in 2 cups of sugar. How many more cups of sugar does she need to add?,Nart ks bakinf z xzke. Fhw eecipw csoks vod 12 cyps of flojt znd 13 vups og augwr. She aldeady luf in 2 cipe of sygwd. Hiw jwnu mofe cups of sivwr rkdd shr hesd rp sdd?,11,keyboard_proximity,0.3,37,81,2.189189189189189,0.4567901234567901,0.5555555555555556
svamp,234,Mary is baking a cake. The recipe calls for 12 cups of flour and 13 cups of sugar. She already put in 2 cups of sugar. How many more cups of sugar does she need to add?,Mary 1s baking @ c@ke. The recip3 c@l1s for 12 cups of flour and 13 cups of sugar. She already put in 2 cups of 5ugar. How many more cup5 of sugar does she need to add?,11,homoglyph,0.05,37,58,1.5675675675675675,0.3793103448275862,0.1206896551724138
svamp,234,Mary is baking a cake. The recipe calls for 12 cups of flour and 13 cups of sugar. She already put in 2 cups of sugar. How many more cups of sugar does she need to add?,Mary 15 bak1n9 @ c@ke. The rec1p3 c@l1s for 12 cups of flour and 13 cups of 5ugar. She @lr3@dy put 1n 2 cup5 of 5ugar. H0w m@ny more cup5 0f sugar do3s 5he ne3d 7o add?,11,homoglyph,0.15,37,87,2.3513513513513513,0.5632183908045977,0.2413793103448276
svamp,234,Mary is baking a cake. The recipe calls for 12 cups of flour and 13 cups of sugar. She already put in 2 cups of sugar. How many more cups of sugar does she need to add?,M@ry 15 6@k1n9 @ c@ke. 7he r3c1p3 c@l1s for 12 cups of f10ur @nd 13 cup5 0f 5u9@r. 5he @lr3@dy pu7 1n 2 cup5 0f 5u9@r. H0w m@ny m0r3 cup5 0f 5u9@r d035 5he n33d 7o add?,11,homoglyph,0.3,37,123,3.324324324324324,0.7235772357723578,0.3252032520325203
svamp,234,Mary is baking a cake. The recipe calls for 12 cups of flour and 13 cups of sugar. She already put in 2 cups of sugar. How many more cups of sugar does she need to add?,Maryy is baking a caake. TThe recipe callls ffor 12 cuups of flour and 13 cups of sugar. She already put in 2 cups of suugar. How many morre cups of sugar does she need to add?,11,char_repetition,0.05,37,54,1.4594594594594594,0.24074074074074073,0.2037037037037037
svamp,234,Mary is baking a cake. The recipe calls for 12 cups of flour and 13 cups of sugar. She already put in 2 cups of sugar. How many more cups of sugar does she need to add?,Maryy iis bakingg a ccaake. TThe recipe caalllls ffor 12 cuups of flour and 13 cups of ssugar. She alrready pputt in 2 cuupss of suugar. Hoow many morre cups of sugaar doees she nneed too aadd?,11,char_repetition,0.15,37,72,1.945945945945946,0.3055555555555556,0.4166666666666667
svamp,234,Mary is baking a cake. The recipe calls for 12 cups of flour and 13 cups of sugar. She already put in 2 cups of sugar. How many more cups of sugar does she need to add?,MMaryy iis bakingg aa ccaake. TThee rrecipee caalllls fforr 12 cuups of flouurr aand 13 ccups off ssugaar. She alrready pputt in 2 cuupss of suugaarr. Hoow mmaanyy morre cups of suuggaar ddooeess shee nneeed ttoo aadd?,11,char_repetition,0.3,37,97,2.6216216216216215,0.3917525773195876,0.5360824742268041
svamp,234,Mary is baking a cake. The recipe calls for 12 cups of flour and 13 cups of sugar. She already put in 2 cups of sugar. How many more cups of sugar does she need to add?,Mar is baking a cke. he recipe cals or 12 cps of flour and 13 cups of sugar. She already put in 2 cups of sgar. How many moe cups of sugar does she need to add?,11,char_deletion,0.05,37,51,1.3783783783783783,0.29411764705882354,0.13725490196078433
svamp,234,Mary is baking a cake. The recipe calls for 12 cups of flour and 13 cups of sugar. She already put in 2 cups of sugar. How many more cups of sugar does she need to add?,Mar s bakin a ke. he recipe cs or 12 cps of flour and 13 cups of ugar. She aleady u in 2 cp of sgar. Hw many moe cups of sugr dos she eed t dd?,11,char_deletion,0.15,37,57,1.5405405405405406,0.40350877192982454,0.3508771929824561
svamp,234,Mary is baking a cake. The recipe calls for 12 cups of flour and 13 cups of sugar. She already put in 2 cups of sugar. How many more cups of sugar does she need to add?,ar s bakin  ke. h ecip cs o 12 cps of flo nd 13 ups o ugr. She aleady u in 2 cp of sg. Hw n moe cups of sr  sh ed  dd?,11,char_deletion,0.3,34,58,1.7058823529411764,0.4827586206896552,0.39655172413793105
svamp,234,Mary is baking a cake. The recipe calls for 12 cups of flour and 13 cups of sugar. She already put in 2 cups of sugar. How many more cups of sugar does she need to add?,Mary i s baking a cake. The recipe calls fo r 12 cups of flour and 13 cups of sugar. She already put in 2 cups of sugar. How many more cups of sugar does she need to add?,11,intra_word_whitespace,0.05,39,48,1.2307692307692308,0.2708333333333333,0.0625
svamp,234,Mary is baking a cake. The recipe calls for 12 cups of flour and 13 cups of sugar. She already put in 2 cups of sugar. How many more cups of sugar does she need to add?,Mary i s baking a cake. The recipe calls f or 12 cups of flour and 13 c ups o f sugar. S he already put in 2 cups of sugar. How many more cups of sugar does she need to add?,11,intra_word_whitespace,0.15,42,52,1.2380952380952381,0.34615384615384615,0.11538461538461539
svamp,234,Mary is baking a cake. The recipe calls for 12 cups of flour and 13 cups of sugar. She already put in 2 cups of sugar. How many more cups of sugar does she need to add?,Mary i s baking a c ake. T he recipe calls f or 12 cups of flour and 13 cups o f sugar. S he already put in 2 cup s of su gar. How many more cups o f sugar does she need to a dd?,11,intra_word_whitespace,0.3,47,58,1.2340425531914894,0.43103448275862066,0.20689655172413793
svamp,234,Mary is baking a cake. The recipe calls for 12 cups of flour and 13 cups of sugar. She already put in 2 cups of sugar. How many more cups of sugar does she need to add?,MarY is baking a cAke. the recipe caLls For 12 cUps of flour and 13 cups of sugar. She already put in 2 cups of sUgar. How many moRe cups of sugar does she need to add?,11,random_case_flip,0.05,37,56,1.5135135135135136,0.32142857142857145,0.23214285714285715
svamp,234,Mary is baking a cake. The recipe calls for 12 cups of flour and 13 cups of sugar. She already put in 2 cups of sugar. How many more cups of sugar does she need to add?,MarY Is bakinG a CAke. the recipe cALLs For 12 cUps of flour and 13 cups of Sugar. She alReady PuT in 2 cUpS of sUgar. HOw many moRe cups of sugAr doEs she Need tO Add?,11,random_case_flip,0.15,37,66,1.7837837837837838,0.3787878787878788,0.4393939393939394
svamp,234,Mary is baking a cake. The recipe calls for 12 cups of flour and 13 cups of sugar. She already put in 2 cups of sugar. How many more cups of sugar does she need to add?,marY Is bakinG A CAke. thE RecipE cALLs FoR 12 cUps of floUR And 13 Cups oF SugAr. She alReady PuT in 2 cUpS of sUgAR. HOw MAnY moRe cups of sUGAr DOES shE NeEd TO Add?,11,random_case_flip,0.3,37,80,2.1621621621621623,0.4375,0.6
svamp,235,Haley grew 20 trees in her backyard. After a typhoon 4 trees were left. How many trees died in the typhoon?,Halwy grew 20 trees on her backyard. Adtef a tyohoon 4 trees were left. How many trees died in the typhoon?,16,keyboard_proximity,0.05,21,35,1.6666666666666667,0.22857142857142856,0.14285714285714285
svamp,235,Haley grew 20 trees in her backyard. After a typhoon 4 trees were left. How many trees died in the typhoon?,Halrg grew 20 trdea un hsr backyard. Sgret a tylhoon 4 trees were left. Hkw many treea died on tye typhopn?,16,keyboard_proximity,0.15,21,43,2.0476190476190474,0.37209302325581395,0.3023255813953488
svamp,235,Haley grew 20 trees in her backyard. After a typhoon 4 trees were left. How many trees died in the typhoon?,Yalsg grew 20 tedea kn hsr backyaex. Srret a tglhion 4 teeex sers lect. Hiw many yreez died un tnd ttohokj?,16,keyboard_proximity,0.3,21,49,2.3333333333333335,0.46938775510204084,0.5102040816326531
svamp,235,Haley grew 20 trees in her backyard. After a typhoon 4 trees were left. How many trees died in the typhoon?,Ha1ey grew 20 tre3s in her backyard. Af7er @ typhoon 4 trees were left. How many trees died in th3 typhoon?,16,homoglyph,0.05,21,39,1.8571428571428572,0.3076923076923077,0.1282051282051282
svamp,235,Haley grew 20 trees in her backyard. After a typhoon 4 trees were left. How many trees died in the typhoon?,Ha13y grew 20 7r335 in her backyard. @f7er @ typhoon 4 trees were 1eft. How many 7re3s d1ed in th3 7yph0on?,16,homoglyph,0.15,21,55,2.619047619047619,0.509090909090909,0.14545454545454545
svamp,235,Haley grew 20 trees in her backyard. After a typhoon 4 trees were left. How many trees died in the typhoon?,H@13y grew 20 7r335 in her b@cky@rd. @f73r @ typh00n 4 7r3e5 w3re 13f7. H0w many 7re3s d13d 1n th3 7yph00n?,16,homoglyph,0.3,21,78,3.7142857142857144,0.7435897435897436,0.20512820512820512
svamp,235,Haley grew 20 trees in her backyard. After a typhoon 4 trees were left. How many trees died in the typhoon?,Haleey grew 20 trees iin her backyard. Affterr a typphoon 4 trees were left. How many trees died in the typhoon?,16,char_repetition,0.05,21,38,1.8095238095238095,0.2631578947368421,0.21052631578947367
svamp,235,Haley grew 20 trees in her backyard. After a typhoon 4 trees were left. How many trees died in the typhoon?,Haleeyy grew 20 treeess iin heer backyard. AAfftterr a typphoon 4 trees were left. Hoow many treess died iin thhe typhooon?,16,char_repetition,0.15,21,48,2.2857142857142856,0.2708333333333333,0.3541666666666667
svamp,235,Haley grew 20 trees in her backyard. After a typhoon 4 trees were left. How many trees died in the typhoon?,HHaleeyy grew 20 trreeess iin heer backyarrdd. AAfftterr a tyypphooon 4 trreess wweree lefft. Hoow many ttreess died iin thhee tyypphooonn?,16,char_repetition,0.3,21,63,3.0,0.36507936507936506,0.5238095238095238
svamp,235,Haley grew 20 trees in her backyard. After a typhoon 4 trees were left. How many trees died in the typhoon?,Haly grew 20 trees n her backyard. Ate a tyhoon 4 trees were left. How many trees died in the typhoon?,16,char_deletion,0.05,21,34,1.619047619047619,0.29411764705882354,0.11764705882352941
svamp,235,Haley grew 20 trees in her backyard. After a typhoon 4 trees were left. How many trees died in the typhoon?,Hal grew 20 tre n hr backyard. e a tyhoon 4 trees were left. Hw many tree died n te typhon?,16,char_deletion,0.15,21,33,1.5714285714285714,0.36363636363636365,0.24242424242424243
svamp,235,Haley grew 20 trees in her backyard. After a typhoon 4 trees were left. How many trees died in the typhoon?,al grew 20 te n hr backya. e a thon 4 tee er let. Hw many ree died n t tho?,16,char_deletion,0.3,21,33,1.5714285714285714,0.48484848484848486,0.42424242424242425
svamp,235,Haley grew 20 trees in her backyard. After a typhoon 4 trees were left. How many trees died in the typhoon?,Haley grew 20 t rees in her backyard. After a typhoon 4 trees were left. How many trees died in the typhoon?,16,intra_word_whitespace,0.05,22,36,1.6363636363636365,0.2777777777777778,0.027777777777777776
svamp,235,Haley grew 20 trees in her backyard. After a typhoon 4 trees were left. How many trees died in the typhoon?,Ha ley grew 20 tr ees in her backyard. After a ty phoon 4 trees were left. How many trees died in the typhoon?,16,intra_word_whitespace,0.15,24,36,1.5,0.25,0.1388888888888889
svamp,235,Haley grew 20 trees in her backyard. After a typhoon 4 trees were left. How many trees died in the typhoon?,H aley grew 2 0 t rees in her backyard. Afte r a typho on 4 trees were left. How many trees died in the t yphoon?,16,intra_word_whitespace,0.3,27,41,1.5185185185185186,0.34146341463414637,0.12195121951219512
svamp,235,Haley grew 20 trees in her backyard. After a typhoon 4 trees were left. How many trees died in the typhoon?,HalEy grew 20 trees In her backyard. AFteR a tyPhoon 4 trees were left. How many trees died in the typhoon?,16,random_case_flip,0.05,21,37,1.7619047619047619,0.2972972972972973,0.21621621621621623
