dataset,sample_id,clean_text,noisy_text,label,noise_type,severity,word_count,token_count,sigma_prime,alpha,oov_rate
sst2,306,three splendid actors ,thrwe splendid actors ,1,keyboard_proximity,0.05,3,7,2.3333333333333335,0.0,0.0
sst2,306,three splendid actors ,yhrre splrndid actors ,1,keyboard_proximity,0.15,3,9,3.0,0.2222222222222222,0.2222222222222222
sst2,306,three splendid actors ,rhewe spkdndod actora ,1,keyboard_proximity,0.3,3,11,3.6666666666666665,0.2727272727272727,0.18181818181818182
sst2,306,three splendid actors ,three splendid actor5 ,1,homoglyph,0.05,3,7,2.3333333333333335,0.14285714285714285,0.14285714285714285
sst2,306,three splendid actors ,7hr3e splendid actor5 ,1,homoglyph,0.15,3,11,3.6666666666666665,0.36363636363636365,0.09090909090909091
sst2,306,three splendid actors ,7hr3e sp13nd1d act0r5 ,1,homoglyph,0.3,3,16,5.333333333333333,0.625,0.0625
sst2,306,three splendid actors ,threee splendid actors ,1,char_repetition,0.05,3,7,2.3333333333333335,0.14285714285714285,0.0
sst2,306,three splendid actors ,tthreee spleendid actors ,1,char_repetition,0.15,3,9,3.0,0.2222222222222222,0.1111111111111111
sst2,306,three splendid actors ,tthrreee splleendiid actorss ,1,char_repetition,0.3,3,13,4.333333333333333,0.38461538461538464,0.07692307692307693
sst2,306,three splendid actors ,thre splendid actors ,1,char_deletion,0.05,3,7,2.3333333333333335,0.0,0.14285714285714285
sst2,306,three splendid actors ,hre splndid actors ,1,char_deletion,0.15,3,7,2.3333333333333335,0.14285714285714285,0.14285714285714285
sst2,306,three splendid actors ,he spndd actor ,1,char_deletion,0.3,3,6,2.0,0.16666666666666666,0.3333333333333333
sst2,306,three splendid actors ,three splendid a ctors ,1,intra_word_whitespace,0.05,4,9,2.25,0.3333333333333333,0.0
sst2,306,three splendid actors ,three splendid a ctors ,1,intra_word_whitespace,0.15,4,9,2.25,0.3333333333333333,0.0
sst2,306,three splendid actors ,three splendid a ctors ,1,intra_word_whitespace,0.3,4,9,2.25,0.3333333333333333,0.0
sst2,306,three splendid actors ,thrEe splendid actors ,1,random_case_flip,0.05,3,8,2.6666666666666665,0.25,0.125
sst2,306,three splendid actors ,ThrEe splEndid actors ,1,random_case_flip,0.15,3,9,3.0,0.3333333333333333,0.3333333333333333
sst2,306,three splendid actors ,ThREe spLEndId actorS ,1,random_case_flip,0.3,3,10,3.3333333333333335,0.2,0.7
sst2,307,"we hate ( madonna ) within the film 's first five minutes , and ","wr hate ( mwdonna ) within the film 's first five minufes , and ",0,keyboard_proximity,0.05,14,20,1.4285714285714286,0.3,0.2
sst2,307,"we hate ( madonna ) within the film 's first five minutes , and ","ww hatr ( kqconna ) woyhun the film 's first fice minuges , and ",0,keyboard_proximity,0.15,14,27,1.9285714285714286,0.48148148148148145,0.18518518518518517
sst2,307,"we hate ( madonna ) within the film 's first five minutes , and ","ar yats ( kzeonna ) qufjkn rhe film 's tirst fibe jinuyes , wbd ",0,keyboard_proximity,0.3,14,29,2.0714285714285716,0.4827586206896552,0.27586206896551724
sst2,307,"we hate ( madonna ) within the film 's first five minutes , and ","w3 hat3 ( madonna ) within the film 's first five m1nutes , and ",0,homoglyph,0.05,14,22,1.5714285714285714,0.5,0.045454545454545456
sst2,307,"we hate ( madonna ) within the film 's first five minutes , and ","w3 ha73 ( m@donna ) w17hin the fi1m 's first five m1nute5 , @nd ",0,homoglyph,0.15,14,32,2.2857142857142856,0.6875,0.21875
sst2,307,"we hate ( madonna ) within the film 's first five minutes , and ","w3 h@73 ( m@d0nna ) w17hin 7h3 fi1m '5 f1rs7 five m1nu735 , @nd ",0,homoglyph,0.3,14,42,3.0,0.7857142857142857,0.21428571428571427
sst2,307,"we hate ( madonna ) within the film 's first five minutes , and ","wee hate ( maadonna ) within the film 's first five minuttes , and ",0,char_repetition,0.05,14,20,1.4285714285714286,0.3,0.15
sst2,307,"we hate ( madonna ) within the film 's first five minutes , and ","wee hatee ( mmaaddonna ) wiitthiin the film 's first fivve minuttes , and ",0,char_repetition,0.15,14,29,2.0714285714285716,0.41379310344827586,0.13793103448275862
sst2,307,"we hate ( madonna ) within the film 's first five minutes , and ","wwee hhatee ( mmaaddonna ) wwiitthhiin tthe film 's ffirst fivve mminuttes , aannd ",0,char_repetition,0.3,14,37,2.642857142857143,0.43243243243243246,0.2702702702702703
sst2,307,"we hate ( madonna ) within the film 's first five minutes , and ","w hate ( mdonna ) within the film 's first five minues , and ",0,char_deletion,0.05,14,18,1.2857142857142858,0.3333333333333333,0.1111111111111111
sst2,307,"we hate ( madonna ) within the film 's first five minutes , and ","w hat ( onna ) whn the film 's first fie minues , and ",0,char_deletion,0.15,14,20,1.4285714285714286,0.4,0.1
sst2,307,"we hate ( madonna ) within the film 's first five minutes , and "," at ( onna ) n he film 's irst fie inues , d ",0,char_deletion,0.3,13,19,1.4615384615384615,0.42105263157894735,0.10526315789473684
sst2,307,"we hate ( madonna ) within the film 's first five minutes , and ","we hate ( madonna ) within the film 's first five minutes , a nd ",0,intra_word_whitespace,0.05,15,18,1.2,0.3333333333333333,0.05555555555555555
sst2,307,"we hate ( madonna ) within the film 's first five minutes , and ","we hat e ( madonna ) within the film 's first five minutes , a nd ",0,intra_word_whitespace,0.15,16,19,1.1875,0.3684210526315789,0.05263157894736842
sst2,307,"we hate ( madonna ) within the film 's first five minutes , and ","w e h ate ( madonna ) within t he film 's first five minutes , a nd ",0,intra_word_whitespace,0.3,18,21,1.1666666666666667,0.47619047619047616,0.09523809523809523
sst2,307,"we hate ( madonna ) within the film 's first five minutes , and ","wE hate ( mAdonna ) within the film 's first five minuTes , and ",0,random_case_flip,0.05,14,22,1.5714285714285714,0.45454545454545453,0.18181818181818182
sst2,307,"we hate ( madonna ) within the film 's first five minutes , and ","wE hatE ( MADonna ) wIThIn the film 's first fiVe minuTes , and ",0,random_case_flip,0.15,14,28,2.0,0.5357142857142857,0.35714285714285715
sst2,307,"we hate ( madonna ) within the film 's first five minutes , and ","WE HatE ( MADonna ) WITHIn The film 's First fiVe MinuTes , ANd ",0,random_case_flip,0.3,14,26,1.8571428571428572,0.46153846153846156,0.5384615384615384
sst2,308,"more confused , less interesting and more ","mkre concused , less interesting and more ",0,keyboard_proximity,0.05,7,10,1.4285714285714286,0.2,0.3
sst2,308,"more confused , less interesting and more ","mire xoncused , less ibteresting and nord ",0,keyboard_proximity,0.15,7,15,2.142857142857143,0.26666666666666666,0.26666666666666666
sst2,308,"more confused , less interesting and more ","midr dongused , less ibrerdsring wnd nlrw ",0,keyboard_proximity,0.3,7,17,2.4285714285714284,0.23529411764705882,0.35294117647058826
sst2,308,"more confused , less interesting and more ","m0re confu5ed , less interesting and more ",0,homoglyph,0.05,7,13,1.8571428571428572,0.38461538461538464,0.07692307692307693
sst2,308,"more confused , less interesting and more ","m0re c0nfu5ed , le55 interestin9 and more ",0,homoglyph,0.15,7,19,2.7142857142857144,0.5263157894736842,0.05263157894736842
sst2,308,"more confused , less interesting and more ","m0r3 c0nfu5ed , l355 in73r3stin9 @nd m0re ",0,homoglyph,0.3,7,29,4.142857142857143,0.7241379310344828,0.13793103448275862
sst2,308,"more confused , less interesting and more ","moore conffused , less interesting and more ",0,char_repetition,0.05,7,11,1.5714285714285714,0.09090909090909091,0.18181818181818182
sst2,308,"more confused , less interesting and more ","moore cconffused , less innteresting and mmoree ",0,char_repetition,0.15,7,17,2.4285714285714284,0.23529411764705882,0.23529411764705882
sst2,308,"more confused , less interesting and more ","moorree cconffused , less innttereestting aand mmooree ",0,char_repetition,0.3,7,21,3.0,0.23809523809523808,0.23809523809523808
sst2,308,"more confused , less interesting and more ","mre conused , less interesting and more ",0,char_deletion,0.05,7,10,1.4285714285714286,0.2,0.1
sst2,308,"more confused , less interesting and more ","mre onused , less iteresting and or ",0,char_deletion,0.15,7,12,1.7142857142857142,0.16666666666666666,0.16666666666666666
sst2,308,"more confused , less interesting and more ","m onused , less iersing nd r ",0,char_deletion,0.3,7,11,1.5714285714285714,0.36363636363636365,0.18181818181818182
sst2,308,"more confused , less interesting and more ","more confused , less interesting and m ore ",0,intra_word_whitespace,0.05,8,9,1.125,0.2222222222222222,0.1111111111111111
sst2,308,"more confused , less interesting and more ","more confused , less interesting and m ore ",0,intra_word_whitespace,0.15,8,9,1.125,0.2222222222222222,0.1111111111111111
sst2,308,"more confused , less interesting and more ","mo re confused , less interesting a nd mor e ",0,intra_word_whitespace,0.3,10,11,1.1,0.2727272727272727,0.18181818181818182
sst2,308,"more confused , less interesting and more ","mOre conFused , less interesting and more ",0,random_case_flip,0.05,7,12,1.7142857142857142,0.3333333333333333,0.25
sst2,308,"more confused , less interesting and more ","mOre ConFused , less iNteresting and MorE ",0,random_case_flip,0.15,7,17,2.4285714285714284,0.4117647058823529,0.4117647058823529
sst2,308,"more confused , less interesting and more ","mORE ConFused , less iNTerEsTing And MOrE ",0,random_case_flip,0.3,7,19,2.7142857142857144,0.42105263157894735,0.631578947368421
sst2,309,"on the irrelevant as on the engaging , which gradually turns what time ","oh the irtelevant as on the engaging , which graduslly turhs what time ",0,keyboard_proximity,0.05,13,20,1.5384615384615385,0.1,0.35
sst2,309,"on the irrelevant as on the engaging , which gradually turns what time ","ob the iffwlevany ws in the engaging , which graduqllu turbs what yime ",0,keyboard_proximity,0.15,13,23,1.7692307692307692,0.2608695652173913,0.34782608695652173
sst2,309,"on the irrelevant as on the engaging , which gradually turns what time ","om rhe odtrlevajr ss ln the engagung , whjcy grsduqllg rurhs wuat gkme ",0,keyboard_proximity,0.3,13,35,2.6923076923076925,0.4,0.4
sst2,309,"on the irrelevant as on the engaging , which gradually turns what time ","on 7he irrelev@nt as on the en9a9ing , which gradually turns what time ",0,homoglyph,0.05,13,23,1.7692307692307692,0.2608695652173913,0.17391304347826086
sst2,309,"on the irrelevant as on the engaging , which gradually turns what time ","on 7he 1rr3lev@n7 as on the enga9ing , which 9radu@lly turns wh@t 7im3 ",0,homoglyph,0.15,13,37,2.8461538461538463,0.43243243243243246,0.1891891891891892
sst2,309,"on the irrelevant as on the engaging , which gradually turns what time ","0n 7h3 1rr3l3v@n7 @s on th3 enga91ng , which 9radu@11y turns wh@7 71m3 ",0,homoglyph,0.3,13,47,3.6153846153846154,0.6595744680851063,0.19148936170212766
sst2,309,"on the irrelevant as on the engaging , which gradually turns what time ","onn the irrrelevant as on the engaging , which graduaally turnns what time ",0,char_repetition,0.05,13,20,1.5384615384615385,0.1,0.25
sst2,309,"on the irrelevant as on the engaging , which gradually turns what time ","onn the irrrreelevantt aas oon the engaging , which graduaallyy turnns what ttime ",0,char_repetition,0.15,13,26,2.0,0.2692307692307692,0.2692307692307692
sst2,309,"on the irrelevant as on the engaging , which gradually turns what time ","onn tthe iirrrreelevanntt aas oon the engagiing , whiichh graaduaallyy tturnns whhat ttiime ",0,char_repetition,0.3,13,38,2.923076923076923,0.3157894736842105,0.3157894736842105
sst2,309,"on the irrelevant as on the engaging , which gradually turns what time ","o the irelevant as on the engaging , which gradully turs what time ",0,char_deletion,0.05,13,18,1.3846153846153846,0.16666666666666666,0.2222222222222222
sst2,309,"on the irrelevant as on the engaging , which gradually turns what time ","o the ilevan s n the engaging , which gradull turs what ime ",0,char_deletion,0.15,13,19,1.4615384615384615,0.3157894736842105,0.21052631578947367
sst2,309,"on the irrelevant as on the engaging , which gradually turns what time ","o he leva s n the engagng , whc grdull urs wat me ",0,char_deletion,0.3,13,21,1.6153846153846154,0.2857142857142857,0.3333333333333333
sst2,309,"on the irrelevant as on the engaging , which gradually turns what time ","on the irrelevant as on the engaging , which gradually turns w hat time ",0,intra_word_whitespace,0.05,14,15,1.0714285714285714,0.13333333333333333,0.0
sst2,309,"on the irrelevant as on the engaging , which gradually turns what time ","on th e irrelevant as on the engaging , which gradually turns w hat time ",0,intra_word_whitespace,0.15,15,16,1.0666666666666667,0.1875,0.0625
sst2,309,"on the irrelevant as on the engaging , which gradually turns what time ","o n t he irrelevant as o n the engaging , which gradually turns w hat time ",0,intra_word_whitespace,0.3,17,18,1.0588235294117647,0.3888888888888889,0.0
sst2,309,"on the irrelevant as on the engaging , which gradually turns what time ","oN the irRelevant as on the engaging , which graduAlly turNs what time ",0,random_case_flip,0.05,13,21,1.6153846153846154,0.19047619047619047,0.3333333333333333
sst2,309,"on the irrelevant as on the engaging , which gradually turns what time ","oN the iRRElevanT As On the engaging , which graduAllY turNs what Time ",0,random_case_flip,0.15,13,23,1.7692307692307692,0.30434782608695654,0.5652173913043478
sst2,309,"on the irrelevant as on the engaging , which gradually turns what time ","oN The IRRElevaNT As On the engagIng , whIcH grAduAllY TurNs wHat TIme ",0,random_case_flip,0.3,13,34,2.6153846153846154,0.4117647058823529,0.7058823529411765
sst2,310,the film retains ambiguities that make it well worth watching . ,tye film tetains ambiguities that make it well wkrth watching . ,1,keyboard_proximity,0.05,11,19,1.7272727272727273,0.2631578947368421,0.10526315789473684
sst2,310,the film retains ambiguities that make it well worth watching . ,tge filk fwtains wnbuguities that make iy well wirth watxhing . ,1,keyboard_proximity,0.15,11,24,2.1818181818181817,0.4583333333333333,0.20833333333333334
sst2,310,the film retains ambiguities that make it well worth watching . ,tbr fion twtaina sjboguities thwt makw ig weol wieth wztvhjng . ,1,keyboard_proximity,0.3,11,31,2.8181818181818183,0.45161290322580644,0.41935483870967744
sst2,310,the film retains ambiguities that make it well worth watching . ,th3 film reta1ns ambiguitie5 that make it well worth watching . ,1,homoglyph,0.05,11,19,1.7272727272727273,0.21052631578947367,0.15789473684210525
sst2,310,the film retains ambiguities that make it well worth watching . ,th3 fi1m r3ta1ns ambiguitie5 that m@ke 1t wel1 worth w@tchin9 . ,1,homoglyph,0.15,11,32,2.909090909090909,0.53125,0.28125
sst2,310,the film retains ambiguities that make it well worth watching . ,7h3 f11m r3t@1ns ambigu1tie5 7hat m@k3 1t wel1 wor7h w@7ch1n9 . ,1,homoglyph,0.3,11,44,4.0,0.75,0.18181818181818182
sst2,310,the film retains ambiguities that make it well worth watching . ,thhe film rretains ambiguities that make it well woorth watching . ,1,char_repetition,0.05,11,18,1.6363636363636365,0.16666666666666666,0.16666666666666666
sst2,310,the film retains ambiguities that make it well worth watching . ,thhe filmm rreetains aammbiiguities that make itt well woorth watcching . ,1,char_repetition,0.15,11,26,2.3636363636363638,0.2692307692307692,0.19230769230769232
sst2,310,the film retains ambiguities that make it well worth watching . ,thhee fillmm rreetainss aammbiiguities thaat makee itt welll woorrth waatcchiing . ,1,char_repetition,0.3,11,35,3.1818181818181817,0.3142857142857143,0.2571428571428571
sst2,310,the film retains ambiguities that make it well worth watching . ,te film etains ambiguities that make it well wrth watching . ,1,char_deletion,0.05,11,16,1.4545454545454546,0.125,0.1875
sst2,310,the film retains ambiguities that make it well worth watching . ,te fil tains bguities that make i well wrth wathing . ,1,char_deletion,0.15,11,18,1.6363636363636365,0.2777777777777778,0.16666666666666666
sst2,310,the film retains ambiguities that make it well worth watching . ,t fi tain bguities tht mak i wel wth wthng . ,1,char_deletion,0.3,11,20,1.8181818181818181,0.45,0.3
sst2,310,the film retains ambiguities that make it well worth watching . ,the f ilm retains ambiguities that make it well worth watching . ,1,intra_word_whitespace,0.05,12,17,1.4166666666666667,0.23529411764705882,0.058823529411764705
sst2,310,the film retains ambiguities that make it well worth watching . ,th e fil m retains ambiguities that make it well worth watching . ,1,intra_word_whitespace,0.15,13,17,1.3076923076923077,0.23529411764705882,0.058823529411764705
sst2,310,the film retains ambiguities that make it well worth watching . ,t he f ilm retains ambiguities tha t make it well worth w atching . ,1,intra_word_whitespace,0.3,15,22,1.4666666666666666,0.36363636363636365,0.09090909090909091
sst2,310,the film retains ambiguities that make it well worth watching . ,tHe film Retains ambiguities that make it well wOrth watching . ,1,random_case_flip,0.05,11,18,1.6363636363636365,0.2222222222222222,0.16666666666666666
sst2,310,the film retains ambiguities that make it well worth watching . ,tHe filM REtains AMbIguities that make iT well wOrth watChing . ,1,random_case_flip,0.15,11,25,2.272727272727273,0.36,0.4
sst2,310,the film retains ambiguities that make it well worth watching . ,tHE fiLM REtainS AMbIguities thAt makE iT weLl wORth wAtChIng . ,1,random_case_flip,0.3,11,32,2.909090909090909,0.4375,0.625
sst2,311,tv sitcom material ,tv sutcom material ,0,keyboard_proximity,0.05,3,6,2.0,0.16666666666666666,0.16666666666666666
sst2,311,tv sitcom material ,yv sjtcom matrrial ,0,keyboard_proximity,0.15,3,9,3.0,0.4444444444444444,0.3333333333333333
sst2,311,tv sitcom material ,rv sogcom matwruak ,0,keyboard_proximity,0.3,3,8,2.6666666666666665,0.125,0.375
sst2,311,tv sitcom material ,tv sitcom materia1 ,0,homoglyph,0.05,3,7,2.3333333333333335,0.14285714285714285,0.14285714285714285
sst2,311,tv sitcom material ,7v 5itcom materia1 ,0,homoglyph,0.15,3,11,3.6666666666666665,0.36363636363636365,0.09090909090909091
sst2,311,tv sitcom material ,7v 5itc0m ma7eri@1 ,0,homoglyph,0.3,3,15,5.0,0.6,0.2
sst2,311,tv sitcom material ,tv siitcom material ,0,char_repetition,0.05,3,6,2.0,0.0,0.16666666666666666
sst2,311,tv sitcom material ,ttv siitcom mateerial ,0,char_repetition,0.15,3,8,2.6666666666666665,0.125,0.375
sst2,311,tv sitcom material ,ttv siittcom mateeriiall ,0,char_repetition,0.3,3,10,3.3333333333333335,0.1,0.3
sst2,311,tv sitcom material ,tv stcom material ,0,char_deletion,0.05,3,5,1.6666666666666667,0.0,0.0
sst2,311,tv sitcom material ,v stcom matrial ,0,char_deletion,0.15,3,6,2.0,0.16666666666666666,0.16666666666666666
sst2,311,tv sitcom material ,v scom matra ,0,char_deletion,0.3,3,6,2.0,0.3333333333333333,0.0
sst2,311,tv sitcom material ,tv sitcom m aterial ,0,intra_word_whitespace,0.05,4,8,2.0,0.25,0.0
sst2,311,tv sitcom material ,tv sitcom m aterial ,0,intra_word_whitespace,0.15,4,8,2.0,0.25,0.0
sst2,311,tv sitcom material ,tv sitcom m aterial ,0,intra_word_whitespace,0.3,4,8,2.0,0.25,0.0
sst2,311,tv sitcom material ,tv sItcom material ,0,random_case_flip,0.05,3,6,2.0,0.16666666666666666,0.16666666666666666
sst2,311,tv sitcom material ,Tv sItcom matErial ,0,random_case_flip,0.15,3,9,3.0,0.4444444444444444,0.4444444444444444
sst2,311,tv sitcom material ,Tv sITcom matErIaL ,0,random_case_flip,0.3,3,11,3.6666666666666665,0.5454545454545454,0.45454545454545453
sst2,312,by an overly sillified plot and stop-and-start pacing ,bu an ovetly sillified plot and stop-and-start pafing ,0,keyboard_proximity,0.05,8,19,2.375,0.2631578947368421,0.10526315789473684
sst2,312,by an overly sillified plot and stop-and-start pacing ,bt an ovwfky sillodiwd plot and stop-and-start paxing ,0,keyboard_proximity,0.15,8,21,2.625,0.2857142857142857,0.19047619047619047
sst2,312,by an overly sillified plot and stop-and-start pacing ,bh wn ogrtky silljgird plot and sfop-anr-sgaet paxobg ,0,keyboard_proximity,0.3,8,29,3.625,0.5172413793103449,0.20689655172413793
sst2,312,by an overly sillified plot and stop-and-start pacing ,6y an ov3rly sillified plot and stop-and-5tart pacing ,0,homoglyph,0.05,8,23,2.875,0.43478260869565216,0.043478260869565216
sst2,312,by an overly sillified plot and stop-and-start pacing ,6y an ov3r1y si11ified plot and stop-and-57ar7 pacing ,0,homoglyph,0.15,8,26,3.25,0.5384615384615384,0.07692307692307693
sst2,312,by an overly sillified plot and stop-and-start pacing ,6y @n 0v3r1y si11ified pl07 and s70p-and-57ar7 p@c1ng ,0,homoglyph,0.3,8,37,4.625,0.7297297297297297,0.10810810810810811
sst2,312,by an overly sillified plot and stop-and-start pacing ,byy an overrly sillified plot and stop-and-start paccing ,0,char_repetition,0.05,8,20,2.5,0.3,0.05
sst2,312,by an overly sillified plot and stop-and-start pacing ,byy an oveerrlly silliiffieed plot and stop-and-start paccing ,0,char_repetition,0.15,8,25,3.125,0.32,0.08
sst2,312,by an overly sillified plot and stop-and-start pacing ,byy aan ovveerrlly silliiffieed plot and sttop-andd-sttarrt pacciinng ,0,char_repetition,0.3,8,30,3.75,0.23333333333333334,0.3333333333333333
sst2,312,by an overly sillified plot and stop-and-start pacing ,b an ovely sillified plot and stop-and-start paing ,0,char_deletion,0.05,8,17,2.125,0.23529411764705882,0.11764705882352941
sst2,312,by an overly sillified plot and stop-and-start pacing ,b an ovy sillid plot and stop-and-start paing ,0,char_deletion,0.15,8,17,2.125,0.29411764705882354,0.11764705882352941
sst2,312,by an overly sillified plot and stop-and-start pacing ,b n oy sillid plot and sop-an-sat pag ,0,char_deletion,0.3,8,16,2.0,0.4375,0.1875
sst2,312,by an overly sillified plot and stop-and-start pacing ,by a n overly sillified plot and stop-and-start pacing ,0,intra_word_whitespace,0.05,9,18,2.0,0.3333333333333333,0.0
sst2,312,by an overly sillified plot and stop-and-start pacing ,b y a n overly sillified plot and stop-and-start pacing ,0,intra_word_whitespace,0.15,10,19,1.9,0.42105263157894735,0.05263157894736842
sst2,312,by an overly sillified plot and stop-and-start pacing ,b y a n overly sillified plot a nd stop-and-start pacing ,0,intra_word_whitespace,0.3,11,20,1.8181818181818181,0.45,0.1
sst2,312,by an overly sillified plot and stop-and-start pacing ,bY an oveRly sillified plot and stop-and-start paCing ,0,random_case_flip,0.05,8,21,2.625,0.38095238095238093,0.19047619047619047
sst2,312,by an overly sillified plot and stop-and-start pacing ,bY an ovERLy sillIFiEd plot and stop-and-start paCing ,0,random_case_flip,0.15,8,23,2.875,0.391304347826087,0.34782608695652173
sst2,312,by an overly sillified plot and stop-and-start pacing ,bY An oVERLy sillIFiEd plot and sTop-anD-sTaRt paCINg ,0,random_case_flip,0.3,8,30,3.75,0.6,0.4666666666666667
sst2,313,balance all the formulaic equations in the long-winded heist comedy ,bwlance wll the formulaic equations in the long-ainded heist comedy ,0,keyboard_proximity,0.05,10,19,1.9,0.15789473684210525,0.10526315789473684
sst2,313,balance all the formulaic equations in the long-winded heist comedy ,bzlancw qkl the fpemylaic equations in the long-dinded hwist cokedy ,0,keyboard_proximity,0.15,10,26,2.6,0.3076923076923077,0.3076923076923077
sst2,313,balance all the formulaic equations in the long-winded heist comedy ,bwkandd qkl the dkfmilaic equatjons in tue lpng-dinrdd hdisf conwdy ,0,keyboard_proximity,0.3,10,34,3.4,0.47058823529411764,0.2647058823529412
sst2,313,balance all the formulaic equations in the long-winded heist comedy ,b@lance al1 the formulaic equat1ons in the long-winded heist comedy ,0,homoglyph,0.05,10,23,2.3,0.2608695652173913,0.13043478260869565
sst2,313,balance all the formulaic equations in the long-winded heist comedy ,b@l@nc3 al1 the formulaic equat1ons in 7he 1ong-wind3d hei5t com3dy ,0,homoglyph,0.15,10,34,3.4,0.47058823529411764,0.17647058823529413
sst2,313,balance all the formulaic equations in the long-winded heist comedy ,6@1@nc3 a11 7he formula1c equat10ns in 7h3 1ong-wind3d he157 c0m3dy ,0,homoglyph,0.3,10,43,4.3,0.627906976744186,0.11627906976744186
sst2,313,balance all the formulaic equations in the long-winded heist comedy ,baalance aall the formulaic equations in the long-wwinded heist comedy ,0,char_repetition,0.05,10,20,2.0,0.1,0.1
sst2,313,balance all the formulaic equations in the long-winded heist comedy ,baalancee aalll the foorrmuulaic equations in the long-wwinded heeist commedy ,0,char_repetition,0.15,10,28,2.8,0.25,0.21428571428571427
sst2,313,balance all the formulaic equations in the long-winded heist comedy ,baallanccee aalll the ffoorrmuulaic equatiions in thhe loong-wwinddeed heeistt commeedy ,0,char_repetition,0.3,10,36,3.6,0.2222222222222222,0.3611111111111111
sst2,313,balance all the formulaic equations in the long-winded heist comedy ,blance ll the formulaic equations in the long-inded heist comedy ,0,char_deletion,0.05,10,17,1.7,0.058823529411764705,0.058823529411764705
sst2,313,balance all the formulaic equations in the long-winded heist comedy ,blanc l the fmlaic equations in the long-inded hist coedy ,0,char_deletion,0.15,10,18,1.8,0.2222222222222222,0.2222222222222222
sst2,313,balance all the formulaic equations in the long-winded heist comedy ,ban l the mlaic equatons in te lng-ind his cody ,0,char_deletion,0.3,10,19,1.9,0.2631578947368421,0.3157894736842105
sst2,313,balance all the formulaic equations in the long-winded heist comedy ,balance a ll the formulaic equations in the long-winded heist comedy ,0,intra_word_whitespace,0.05,11,17,1.5454545454545454,0.11764705882352941,0.058823529411764705
sst2,313,balance all the formulaic equations in the long-winded heist comedy ,ba lance al l the formulaic equations in the long-winded heist comedy ,0,intra_word_whitespace,0.15,12,19,1.5833333333333333,0.15789473684210525,0.10526315789473684
sst2,313,balance all the formulaic equations in the long-winded heist comedy ,ba lance a ll the formulaic eq uations in the long-winded heist comed y ,0,intra_word_whitespace,0.3,14,22,1.5714285714285714,0.22727272727272727,0.22727272727272727
sst2,313,balance all the formulaic equations in the long-winded heist comedy ,bAlance All the formulaic equations in the long-Winded heist comedy ,0,random_case_flip,0.05,10,19,1.9,0.15789473684210525,0.15789473684210525
sst2,313,balance all the formulaic equations in the long-winded heist comedy ,bAlancE ALl the fORmUlaic equations in the long-Winded hEist coMedy ,0,random_case_flip,0.15,10,28,2.8,0.39285714285714285,0.39285714285714285
sst2,313,balance all the formulaic equations in the long-winded heist comedy ,bALanCE ALl the FORmUlaic equatIons in tHe lOng-WinDEd hEisT coMEdy ,0,random_case_flip,0.3,10,34,3.4,0.38235294117647056,0.47058823529411764
sst2,314,blithe rebel fantasy ,blirhe rebel fantasy ,1,keyboard_proximity,0.05,3,6,2.0,0.0,0.0
sst2,314,blithe rebel fantasy ,gliyhe regel fantasy ,1,keyboard_proximity,0.15,3,7,2.3333333333333335,0.14285714285714285,0.14285714285714285
sst2,314,blithe rebel fantasy ,vlurhe renel fanrast ,1,keyboard_proximity,0.3,3,9,3.0,0.1111111111111111,0.4444444444444444
sst2,314,blithe rebel fantasy ,blithe rebel fan7asy ,1,homoglyph,0.05,3,8,2.6666666666666665,0.125,0.25
sst2,314,blithe rebel fantasy ,61ithe rebel fan7asy ,1,homoglyph,0.15,3,10,3.3333333333333335,0.3,0.2
sst2,314,blithe rebel fantasy ,61i7h3 rebe1 fan7asy ,1,homoglyph,0.3,3,14,4.666666666666667,0.5714285714285714,0.14285714285714285
sst2,314,blithe rebel fantasy ,blitthe rebel fantasy ,1,char_repetition,0.05,3,6,2.0,0.0,0.0
sst2,314,blithe rebel fantasy ,bblitthe rebbel fantasy ,1,char_repetition,0.15,3,9,3.0,0.1111111111111111,0.1111111111111111
sst2,314,blithe rebel fantasy ,bbliitthe rebbel fanttasyy ,1,char_repetition,0.3,3,13,4.333333333333333,0.3076923076923077,0.3076923076923077
sst2,314,blithe rebel fantasy ,blihe rebel fantasy ,1,char_deletion,0.05,3,6,2.0,0.16666666666666666,0.0
sst2,314,blithe rebel fantasy ,lihe reel fantasy ,1,char_deletion,0.15,3,6,2.0,0.0,0.16666666666666666
sst2,314,blithe rebel fantasy ,lhe reel fanas ,1,char_deletion,0.3,3,7,2.3333333333333335,0.14285714285714285,0.14285714285714285
sst2,314,blithe rebel fantasy ,blithe rebel f antasy ,1,intra_word_whitespace,0.05,4,8,2.0,0.125,0.125
sst2,314,blithe rebel fantasy ,blithe rebel f antasy ,1,intra_word_whitespace,0.15,4,8,2.0,0.125,0.125
sst2,314,blithe rebel fantasy ,blithe rebel f antasy ,1,intra_word_whitespace,0.3,4,8,2.0,0.125,0.125
sst2,314,blithe rebel fantasy ,bliThe rebel fantasy ,1,random_case_flip,0.05,3,6,2.0,0.16666666666666666,0.16666666666666666
sst2,314,blithe rebel fantasy ,BliThe reBel fantasy ,1,random_case_flip,0.15,3,7,2.3333333333333335,0.14285714285714285,0.5714285714285714
sst2,314,blithe rebel fantasy ,BlIThe reBel fanTasY ,1,random_case_flip,0.3,3,10,3.3333333333333335,0.3,0.7
